scenario,seed,row,column,country,strategy,alive
spacious,0,9,15,switzerland-1,switzerland,1
spacious,0,9,16,switzerland-1,switzerland,1
spacious,0,9,17,switzerland-1,switzerland,1
spacious,0,9,18,switzerland-1,switzerland,1
spacious,0,9,19,switzerland-1,switzerland,1
spacious,0,9,20,switzerland-1,switzerland,1
spacious,0,9,21,switzerland-1,switzerland,1
spacious,0,9,22,hegemony-1,hegemony,1
spacious,0,9,23,switzerland-1,switzerland,1
spacious,0,9,24,switzerland-1,switzerland,1
spacious,0,9,25,switzerland-1,switzerland,1
spacious,0,10,0,,,
spacious,0,10,1,peace-1,peace,1
spacious,0,10,2,peace-1,peace,1
spacious,0,10,3,peace-1,peace,1
spacious,0,10,4,peace-1,peace,1
spacious,0,10,5,peace-1,peace,1
spacious,0,10,6,peace-1,peace,1
spacious,0,10,7,peace-1,peace,1
spacious,0,10,8,switzerland-1,switzerland,1
spacious,0,10,9,switzerland-1,switzerland,1
spacious,0,10,10,switzerland-1,switzerland,1
spacious,0,10,11,switzerland-1,switzerland,1
spacious,0,10,12,switzerland-1,switzerland,1
spacious,0,10,13,switzerland-1,switzerland,1
spacious,0,10,14,switzerland-1,switzerland,1
spacious,0,10,15,switzerland-1,switzerland,1
spacious,0,10,16,switzerland-1,switzerland,1
spacious,0,10,17,switzerland-1,switzerland,1
spacious,0,10,18,switzerland-1,switzerland,1
spacious,0,10,19,switzerland-1,switzerland,1
spacious,0,10,20,switzerland-1,switzerland,1
spacious,0,10,21,switzerland-1,switzerland,1
spacious,0,10,22,hegemony-1,hegemony,1
spacious,0,10,23,hegemony-1,hegemony,1
spacious,0,10,24,hegemony-1,hegemony,1
spacious,0,10,25,hegemony-1,hegemony,1
spacious,0,11,0,peace-1,peace,1
spacious,0,11,1,peace-1,peace,1
spacious,0,11,2,peace-1,peace,1
spacious,0,11,3,peace-1,peace,1
spacious,0,11,4,peace-1,peace,1
spacious,0,11,5,peace-1,peace,1
spacious,0,11,6,peace-1,peace,1
spacious,0,11,7,peace-1,peace,1
spacious,0,11,8,switzerland-1,switzerland,1
spacious,0,11,9,peace-1,peace,1
spacious,0,11,10,peace-1,peace,1
spacious,0,11,11,switzerland-1,switzerland,1
spacious,0,11,12,switzerland-1,switzerland,1
spacious,0,11,13,switzerland-1,switzerland,1
spacious,0,11,14,switzerland-1,switzerland,1
spacious,0,11,15,switzerland-1,switzerland,1
spacious,0,11,16,switzerland-1,switzerland,1
spacious,0,11,17,switzerland-1,switzerland,1
spacious,0,11,18,switzerland-1,switzerland,1
spacious,0,11,19,switzerland-1,switzerland,1
spacious,0,11,20,switzerland-1,switzerland,1
spacious,0,11,21,switzerland-1,switzerland,1
spacious,0,11,22,switzerland-1,switzerland,1
spacious,0,11,23,switzerland-1,switzerland,1
spacious,0,11,24,hegemony-1,hegemony,1
spacious,0,11,25,hegemony-1,hegemony,1
spacious,0,12,0,peace-1,peace,1
spacious,0,12,1,peace-1,peace,1
spacious,0,12,2,peace-1,peace,1
spacious,0,12,3,,,
spacious,0,12,4,peace-1,peace,1
spacious,0,12,5,peace-1,peace,1
spacious,0,12,6,peace-1,peace,1
spacious,0,12,7,peace-1,peace,1
spacious,0,12,8,peace-1,peace,1
spacious,0,12,9,peace-1,peace,1
spacious,0,12,10,switzerland-1,switzerland,1
spacious,0,12,11,switzerland-1,switzerland,1
spacious,0,12,12,switzerland-1,switzerland,1
spacious,0,12,13,switzerland-1,switzerland,1
spacious,0,12,14,switzerland-1,switzerland,1
spacious,0,12,15,switzerland-1,switzerland,1
spacious,0,12,16,switzerland-1,switzerland,1
spacious,0,12,17,switzerland-1,switzerland,1
spacious,0,12,18,switzerland-1,switzerland,1
spacious,0,12,19,switzerland-1,switzerland,1
spacious,0,12,20,switzerland-1,switzerland,1
spacious,0,12,21,switzerland-1,switzerland,1
spacious,0,12,22,switzerland-1,switzerland,1
spacious,0,12,23,switzerland-1,switzerland,1
spacious,0,12,24,switzerland-1,switzerland,1
spacious,0,12,25,hegemony-1,hegemony,1
spacious,0,13,0,peace-1,peace,1
spacious,0,13,1,peace-1,peace,1
spacious,0,13,2,peace-1,peace,1
spacious,0,13,3,peace-1,peace,1
spacious,0,13,4,peace-1,peace,1
spacious,0,13,5,peace-1,peace,1
spacious,0,13,6,peace-1,peace,1
spacious,0,13,7,peace-1,peace,1
spacious,0,13,8,peace-1,peace,1
spacious,0,13,9,peace-1,peace,1
spacious,0,13,10,switzerland-1,switzerland,1
spacious,0,13,11,switzerland-1,switzerland,1
spacious,0,13,12,hegemony-1,hegemony,1
spacious,0,13,13,switzerland-1,switzerland,1
spacious,0,13,14,switzerland-1,switzerland,1
spacious,0,13,15,switzerland-1,switzerland,1
spacious,0,13,16,switzerland-1,switzerland,1
spacious,0,13,17,switzerland-1,switzerland,1
spacious,0,13,18,switzerland-1,switzerland,1
spacious,0,13,19,switzerland-1,switzerland,1
spacious,0,13,20,switzerland-1,switzerland,1
spacious,0,13,21,switzerland-1,switzerland,1
spacious,0,13,22,switzerland-1,switzerland,1
spacious,0,13,23,hegemony-1,hegemony,1
spacious,0,13,24,hegemony-1,hegemony,1
spacious,0,13,25,hegemony-1,hegemony,1
spacious,0,14,0,peace-1,peace,1
spacious,0,14,1,peace-1,peace,1
spacious,0,14,2,peace-1,peace,1
spacious,0,14,3,peace-1,peace,1
spacious,0,14,4,peace-1,peace,1
spacious,0,14,5,peace-1,peace,1
spacious,0,14,6,peace-1,peace,1
spacious,0,14,7,peace-1,peace,1
spacious,0,14,8,peace-1,peace,1
spacious,0,14,9,switzerland-1,switzerland,1
spacious,0,14,10,switzerland-1,switzerland,1
spacious,0,14,11,switzerland-1,switzerland,1
spacious,0,14,12,hegemony-1,hegemony,1
spacious,0,14,13,hegemony-1,hegemony,1
spacious,0,14,14,switzerland-1,switzerland,1
spacious,0,14,15,switzerland-1,switzerland,1
spacious,0,14,16,hegemony-1,hegemony,1
spacious,0,14,17,switzerland-1,switzerland,1
spacious,0,14,18,hegemony-1,hegemony,1
spacious,0,14,19,switzerland-1,switzerland,1
spacious,0,14,20,switzerland-1,switzerland,1
spacious,0,14,21,hegemony-1,hegemony,1
spacious,0,14,22,hegemony-1,hegemony,1
spacious,0,14,23,hegemony-1,hegemony,1
spacious,0,14,24,hegemony-1,hegemony,1
spacious,0,14,25,hegemony-1,hegemony,1
spacious,0,15,0,peace-1,peace,1
spacious,0,15,1,peace-1,peace,1
spacious,0,15,2,peace-1,peace,1
spacious,0,15,3,peace-1,peace,1
spacious,0,15,4,peace-1,peace,1
spacious,0,15,5,peace-1,peace,1
spacious,0,15,6,peace-1,peace,1
spacious,0,15,7,peace-1,peace,1
spacious,0,15,8,peace-1,peace,1
spacious,0,15,9,switzerland-1,switzerland,1
spacious,0,15,10,switzerland-1,switzerland,1
spacious,0,15,11,switzerland-1,switzerland,1
spacious,0,15,12,hegemony-1,hegemony,1
spacious,0,15,13,,,
spacious,0,15,14,hegemony-1,hegemony,1
spacious,0,15,15,switzerland-1,switzerland,1
spacious,0,15,16,hegemony-1,hegemony,1
spacious,0,15,17,hegemony-1,hegemony,1
spacious,0,15,18,hegemony-1,hegemony,1
spacious,0,15,19,hegemony-1,hegemony,1
spacious,0,15,20,hegemony-1,hegemony,1
spacious,0,15,21,hegemony-1,hegemony,1
spacious,0,15,22,hegemony-1,hegemony,1
spacious,0,15,23,hegemony-1,hegemony,1
spacious,0,15,24,hegemony-1,hegemony,1
spacious,0,15,25,hegemony-1,hegemony,1
spacious,0,16,0,peace-1,peace,1
spacious,0,16,1,peace-1,peace,1
spacious,0,16,2,peace-1,peace,1
spacious,0,16,3,peace-1,peace,1
spacious,0,16,4,peace-1,peace,1
spacious,0,16,5,peace-1,peace,1
spacious,0,16,6,peace-1,peace,1
spacious,0,16,7,peace-1,peace,1
spacious,0,16,8,peace-1,peace,1
spacious,0,16,9,peace-1,peace,1
spacious,0,16,10,hegemony-1,hegemony,1
spacious,0,16,11,hegemony-1,hegemony,1
spacious,0,16,12,hegemony-1,hegemony,1
spacious,0,16,13,,,
spacious,0,16,14,hegemony-1,hegemony,1
spacious,0,16,15,hegemony-1,hegemony,1
spacious,0,16,16,hegemony-1,hegemony,1
spacious,0,16,17,hegemony-1,hegemony,1
spacious,0,16,18,hegemony-1,hegemony,1
spacious,0,16,19,hegemony-1,hegemony,1
spacious,0,16,20,,,
spacious,0,16,21,hegemony-1,hegemony,1
spacious,0,16,22,hegemony-1,hegemony,1
spacious,0,16,23,hegemony-1,hegemony,1
spacious,0,16,24,hegemony-1,hegemony,1
spacious,0,16,25,hegemony-1,hegemony,1
spacious,0,17,0,peace-1,peace,1
spacious,0,17,1,peace-1,peace,1
spacious,0,17,2,peace-1,peace,1
spacious,0,17,3,peace-1,peace,1
spacious,0,17,4,peace-1,peace,1
spacious,0,17,5,peace-1,peace,1
spacious,0,17,6,peace-1,peace,1
spacious,0,17,7,peace-1,peace,1
spacious,0,17,8,peace-1,peace,1
spacious,0,17,9,peace-1,peace,1
spacious,0,17,10,hegemony-1,hegemony,1
spacious,0,17,11,peace-1,peace,1
spacious,0,17,12,hegemony-1,hegemony,1
spacious,0,17,13,hegemony-1,hegemony,1
spacious,0,17,14,hegemony-1,hegemony,1
spacious,0,17,15,hegemony-1,hegemony,1
spacious,0,17,16,hegemony-1,hegemony,1
spacious,0,17,17,hegemony-1,hegemony,1
spacious,0,17,18,hegemony-1,hegemony,1
spacious,0,17,19,hegemony-1,hegemony,1
spacious,0,17,20,,,
spacious,0,17,21,hegemony-1,hegemony,1
spacious,0,17,22,hegemony-1,hegemony,1
spacious,0,17,23,hegemony-1,hegemony,1
spacious,0,17,24,hegemony-1,hegemony,1
spacious,0,17,25,,,
spacious,0,18,0,,,
spacious,0,18,1,peace-1,peace,1
spacious,0,18,2,peace-1,peace,1
spacious,0,18,3,peace-1,peace,1
spacious,0,18,4,peace-1,peace,1
spacious,0,18,5,peace-1,peace,1
spacious,0,18,6,peace-1,peace,1
spacious,0,18,7,peace-1,peace,1
spacious,0,18,8,peace-1,peace,1
spacious,0,18,9,peace-1,peace,1
spacious,0,18,10,peace-1,peace,1
spacious,0,18,11,hegemony-1,hegemony,1
spacious,0,18,12,peace-1,peace,1
spacious,0,18,13,peace-1,peace,1
spacious,0,18,14,hegemony-1,hegemony,1
spacious,0,18,15,hegemony-1,hegemony,1
spacious,0,18,16,hegemony-1,hegemony,1
spacious,0,18,17,hegemony-1,hegemony,1
spacious,0,18,18,hegemony-1,hegemony,1
spacious,0,18,19,hegemony-1,hegemony,1
spacious,0,18,20,,,
spacious,0,18,21,,,
spacious,0,18,22,,,
spacious,0,18,23,hegemony-1,hegemony,1
spacious,0,18,24,,,
spacious,0,18,25,,,
spacious,0,19,0,,,
spacious,0,19,1,peace-1,peace,1
spacious,0,19,2,peace-1,peace,1
spacious,0,19,3,peace-1,peace,1
spacious,0,19,4,peace-1,peace,1
spacious,0,19,5,peace-1,peace,1
spacious,0,19,6,peace-1,peace,1
spacious,0,19,7,,,
spacious,0,19,8,peace-1,peace,1
spacious,0,19,9,peace-1,peace,1
spacious,0,19,10,hegemony-1,hegemony,1
spacious,0,19,11,hegemony-1,hegemony,1
spacious,0,19,12,hegemony-1,hegemony,1
spacious,0,19,13,hegemony-1,hegemony,1
spacious,0,19,14,hegemony-1,hegemony,1
spacious,0,19,15,hegemony-1,hegemony,1
spacious,0,19,16,hegemony-1,hegemony,1
spacious,0,19,17,hegemony-1,hegemony,1
spacious,0,19,18,hegemony-1,hegemony,1
spacious,0,19,19,hegemony-1,hegemony,1
spacious,0,19,20,,,
spacious,0,19,21,hegemony-1,hegemony,1
spacious,0,19,22,hegemony-1,hegemony,1
spacious,0,19,23,hegemony-1,hegemony,1
spacious,0,19,24,hegemony-1,hegemony,1
spacious,0,19,25,hegemony-1,hegemony,1
spacious,0,20,0,,,
spacious,0,20,1,peace-1,peace,1
spacious,0,20,2,peace-1,peace,1
spacious,0,20,3,peace-1,peace,1
spacious,0,20,4,peace-1,peace,1
spacious,0,20,5,peace-1,peace,1
spacious,0,20,6,peace-1,peace,1
spacious,0,20,7,peace-1,peace,1
spacious,0,20,8,peace-1,peace,1
spacious,0,20,9,peace-1,peace,1
spacious,0,20,10,peace-1,peace,1
spacious,0,20,11,hegemony-1,hegemony,1
spacious,0,20,12,hegemony-1,hegemony,1
spacious,0,20,13,hegemony-1,hegemony,1
spacious,0,20,14,hegemony-1,hegemony,1
spacious,0,20,15,hegemony-1,hegemony,1
spacious,0,20,16,hegemony-1,hegemony,1
spacious,0,20,17,hegemony-1,hegemony,1
spacious,0,20,18,hegemony-1,hegemony,1
spacious,0,20,19,hegemony-1,hegemony,1
spacious,0,20,20,hegemony-1,hegemony,1
spacious,0,20,21,hegemony-1,hegemony,1
spacious,0,20,22,hegemony-1,hegemony,1
spacious,0,20,23,,,
spacious,0,20,24,,,
spacious,0,20,25,,,
spacious,0,21,0,peace-1,peace,1
spacious,0,21,1,,,
spacious,0,21,2,,,
spacious,0,21,3,peace-1,peace,1
spacious,0,21,4,peace-1,peace,1
spacious,0,21,5,peace-1,peace,1
spacious,0,21,6,peace-1,peace,1
spacious,0,21,7,peace-1,peace,1
spacious,0,21,8,peace-1,peace,1
spacious,0,21,9,peace-1,peace,1
spacious,0,21,10,peace-1,peace,1
spacious,0,21,11,peace-1,peace,1
spacious,0,21,12,peace-1,peace,1
spacious,0,21,13,peace-1,peace,1
spacious,0,21,14,peace-1,peace,1
spacious,0,21,15,hegemony-1,hegemony,1
spacious,0,21,16,hegemony-1,hegemony,1
spacious,0,21,17,hegemony-1,hegemony,1
spacious,0,21,18,hegemony-1,hegemony,1
spacious,0,21,19,hegemony-1,hegemony,1
spacious,0,21,20,hegemony-1,hegemony,1
spacious,0,21,21,,,
spacious,0,21,22,hegemony-1,hegemony,1
spacious,0,21,23,,,
spacious,0,21,24,,,
spacious,0,21,25,,,
spacious,0,22,0,peace-1,peace,1
spacious,0,22,1,,,
spacious,0,22,2,peace-1,peace,1
spacious,0,22,3,peace-1,peace,1
spacious,0,22,4,peace-1,peace,1
spacious,0,22,5,,,
spacious,0,22,6,peace-1,peace,1
spacious,0,22,7,peace-1,peace,1
spacious,0,22,8,peace-1,peace,1
spacious,0,22,9,peace-1,peace,1
spacious,0,22,10,peace-1,peace,1
spacious,0,22,11,peace-1,peace,1
spacious,0,22,12,peace-1,peace,1
spacious,0,22,13,peace-1,peace,1
spacious,0,22,14,hegemony-1,hegemony,1
spacious,0,22,15,hegemony-1,hegemony,1
spacious,0,22,16,hegemony-1,hegemony,1
spacious,0,22,17,hegemony-1,hegemony,1
spacious,0,22,18,hegemony-1,hegemony,1
spacious,0,22,19,hegemony-1,hegemony,1
spacious,0,22,20,hegemony-1,hegemony,1
spacious,0,22,21,,,
spacious,0,22,22,hegemony-1,hegemony,1
spacious,0,22,23,,,
spacious,0,22,24,,,
spacious,0,22,25,,,
spacious,0,23,0,peace-1,peace,1
spacious,0,23,1,peace-1,peace,1
spacious,0,23,2,peace-1,peace,1
spacious,0,23,3,peace-1,peace,1
spacious,0,23,4,peace-1,peace,1
spacious,0,23,5,peace-1,peace,1
spacious,0,23,6,peace-1,peace,1
spacious,0,23,7,peace-1,peace,1
spacious,0,23,8,peace-1,peace,1
spacious,0,23,9,peace-1,peace,1
spacious,0,23,10,peace-1,peace,1
spacious,0,23,11,,,
spacious,0,23,12,peace-1,peace,1
spacious,0,23,13,peace-1,peace,1
spacious,0,23,14,hegemony-1,hegemony,1
spacious,0,23,15,,,
spacious,0,23,16,,,
spacious,0,23,17,,,
spacious,0,23,18,,,
spacious,0,23,19,,,
spacious,0,23,20,,,
spacious,0,23,21,,,
spacious,0,23,22,,,
spacious,0,23,23,,,
spacious,0,23,24,,,
spacious,0,23,25,,,
spacious,0,24,0,peace-1,peace,1
spacious,0,24,1,peace-1,peace,1
spacious,0,24,2,,,
spacious,0,24,3,peace-1,peace,1
spacious,0,24,4,peace-1,peace,1
spacious,0,24,5,peace-1,peace,1
spacious,0,24,6,peace-1,peace,1
spacious,0,24,7,peace-1,peace,1
spacious,0,24,8,peace-1,peace,1
spacious,0,24,9,peace-1,peace,1
spacious,0,24,10,peace-1,peace,1
spacious,0,24,11,peace-1,peace,1
spacious,0,24,12,,,
spacious,0,24,13,peace-1,peace,1
spacious,0,24,14,,,
spacious,0,24,15,,,
spacious,0,24,16,,,
spacious,0,24,17,,,
spacious,0,24,18,,,
spacious,0,24,19,,,
spacious,0,24,20,,,
spacious,0,24,21,,,
spacious,0,24,22,,,
spacious,0,24,23,,,
spacious,0,24,24,,,
spacious,0,24,25,,,
spacious,0,25,0,peace-1,peace,1
spacious,0,25,1,peace-1,peace,1
spacious,0,25,2,peace-1,peace,1
spacious,0,25,3,peace-1,peace,1
spacious,0,25,4,peace-1,peace,1
spacious,0,25,5,peace-1,peace,1
spacious,0,25,6,peace-1,peace,1
spacious,0,25,7,peace-1,peace,1
spacious,0,25,8,peace-1,peace,1
spacious,0,25,9,peace-1,peace,1
spacious,0,25,10,peace-1,peace,1
spacious,0,25,11,peace-1,peace,1
spacious,0,25,12,peace-1,peace,1
spacious,0,25,13,peace-1,peace,1
spacious,0,25,14,,,
spacious,0,25,15,,,
spacious,0,25,16,,,
spacious,0,25,17,,,
spacious,0,25,18,,,
spacious,0,25,19,,,
spacious,0,25,20,,,
spacious,0,25,21,,,
spacious,0,25,22,,,
spacious,0,25,23,,,
spacious,0,25,24,,,
spacious,0,25,25,,,
strong_defence,0,0,0,switzerland-1,switzerland,1
strong_defence,0,0,1,switzerland-1,switzerland,1
strong_defence,0,0,2,switzerland-1,switzerland,1
strong_defence,0,0,3,switzerland-1,switzerland,1
strong_defence,0,0,4,switzerland-1,switzerland,1
strong_defence,0,0,5,switzerland-1,switzerland,1
strong_defence,0,0,6,switzerland-1,switzerland,1
strong_defence,0,0,7,switzerland-1,switzerland,1
strong_defence,0,0,8,switzerland-1,switzerland,1
strong_defence,0,0,9,switzerland-1,switzerland,1
strong_defence,0,0,10,retaliation-1,retaliation,1
strong_defence,0,0,11,retaliation-1,retaliation,1
strong_defence,0,0,12,retaliation-1,retaliation,1
strong_defence,0,0,13,hegemony-1,hegemony,1
strong_defence,0,0,14,hegemony-1,hegemony,1
strong_defence,0,0,15,hegemony-1,hegemony,1
strong_defence,0,1,0,switzerland-1,switzerland,1
strong_defence,0,1,1,switzerland-1,switzerland,1
strong_defence,0,1,2,switzerland-1,switzerland,1
strong_defence,0,1,3,switzerland-1,switzerland,1
strong_defence,0,1,4,switzerland-1,switzerland,1
strong_defence,0,1,5,switzerland-1,switzerland,1
strong_defence,0,1,6,switzerland-1,switzerland,1
strong_defence,0,1,7,switzerland-1,switzerland,1
strong_defence,0,1,8,switzerland-1,switzerland,1
strong_defence,0,1,9,switzerland-1,switzerland,1
strong_defence,0,1,10,retaliation-1,retaliation,1
strong_defence,0,1,11,retaliation-1,retaliation,1
strong_defence,0,1,12,retaliation-1,retaliation,1
strong_defence,0,1,13,hegemony-1,hegemony,1
strong_defence,0,1,14,hegemony-1,hegemony,1
strong_defence,0,1,15,hegemony-1,hegemony,1
strong_defence,0,2,0,switzerland-1,switzerland,1
strong_defence,0,2,1,switzerland-1,switzerland,1
strong_defence,0,2,2,switzerland-1,switzerland,1
strong_defence,0,2,3,switzerland-1,switzerland,1
strong_defence,0,2,4,switzerland-1,switzerland,1
strong_defence,0,2,5,switzerland-1,switzerland,1
strong_defence,0,2,6,switzerland-1,switzerland,1
strong_defence,0,2,7,switzerland-1,switzerland,1
strong_defence,0,2,8,switzerland-1,switzerland,1
strong_defence,0,2,9,retaliation-1,retaliation,1
strong_defence,0,2,10,retaliation-1,retaliation,1
strong_defence,0,2,11,retaliation-1,retaliation,1
strong_defence,0,2,12,retaliation-1,retaliation,1
strong_defence,0,2,13,hegemony-1,hegemony,1
strong_defence,0,2,14,hegemony-1,hegemony,1
strong_defence,0,2,15,hegemony-1,hegemony,1
strong_defence,0,3,0,switzerland-1,switzerland,1
strong_defence,0,3,1,switzerland-1,switzerland,1
strong_defence,0,3,2,retaliation-1,retaliation,1
strong_defence,0,3,3,switzerland-1,switzerland,1
strong_defence,0,3,4,switzerland-1,switzerland,1
strong_defence,0,3,5,switzerland-1,switzerland,1
strong_defence,0,3,6,switzerland-1,switzerland,1
strong_defence,0,3,7,switzerland-1,switzerland,1
strong_defence,0,3,8,switzerland-1,switzerland,1
strong_defence,0,3,9,retaliation-1,retaliation,1
strong_defence,0,3,10,retaliation-1,retaliation,1
strong_defence,0,3,11,retaliation-1,retaliation,1
strong_defence,0,3,12,retaliation-1,retaliation,1
strong_defence,0,3,13,hegemony-1,hegemony,1
strong_defence,0,3,14,hegemony-1,hegemony,1
strong_defence,0,3,15,hegemony-1,hegemony,1
strong_defence,0,4,0,retaliation-1,retaliation,1
strong_defence,0,4,1,retaliation-1,retaliation,1
strong_defence,0,4,2,retaliation-1,retaliation,1
strong_defence,0,4,3,switzerland-1,switzerland,1
strong_defence,0,4,4,switzerland-1,switzerland,1
strong_defence,0,4,5,switzerland-1,switzerland,1
strong_defence,0,4,6,switzerland-1,switzerland,1
strong_defence,0,4,7,switzerland-1,switzerland,1
strong_defence,0,4,8,switzerland-1,switzerland,1
strong_defence,0,4,9,retaliation-1,retaliation,1
strong_defence,0,4,10,retaliation-1,retaliation,1
strong_defence,0,4,11,retaliation-1,retaliation,1
strong_defence,0,4,12,retaliation-1,retaliation,1
strong_defence,0,4,13,hegemony-1,hegemony,1
strong_defence,0,4,14,hegemony-1,hegemony,1
strong_defence,0,4,15,hegemony-1,hegemony,1
strong_defence,0,5,0,retaliation-1,retaliation,1
strong_defence,0,5,1,retaliation-1,retaliation,1
strong_defence,0,5,2,retaliation-1,retaliation,1
strong_defence,0,5,3,switzerland-1,switzerland,1
strong_defence,0,5,4,switzerland-1,switzerland,1
strong_defence,0,5,5,switzerland-1,switzerland,1
strong_defence,0,5,6,switzerland-1,switzerland,1
strong_defence,0,5,7,switzerland-1,switzerland,1
strong_defence,0,5,8,retaliation-1,retaliation,1
strong_defence,0,5,9,retaliation-1,retaliation,1
strong_defence,0,5,10,retaliation-1,retaliation,1
strong_defence,0,5,11,retaliation-1,retaliation,1
strong_defence,0,5,12,retaliation-1,retaliation,1
strong_defence,0,5,13,hegemony-1,hegemony,1
strong_defence,0,5,14,hegemony-1,hegemony,1
strong_defence,0,5,15,hegemony-1,hegemony,1
strong_defence,0,6,0,retaliation-1,retaliation,1
strong_defence,0,6,1,retaliation-1,retaliation,1
strong_defence,0,6,2,retaliation-1,retaliation,1
strong_defence,0,6,3,switzerland-1,switzerland,1
strong_defence,0,6,4,switzerland-1,switzerland,1
strong_defence,0,6,5,switzerland-1,switzerland,1
strong_defence,0,6,6,switzerland-1,switzerland,1
strong_defence,0,6,7,switzerland-1,switzerland,1
strong_defence,0,6,8,retaliation-1,retaliation,1
strong_defence,0,6,9,retaliation-1,retaliation,1
strong_defence,0,6,10,retaliation-1,retaliation,1
strong_defence,0,6,11,retaliation-1,retaliation,1
strong_defence,0,6,12,hegemony-1,hegemony,1
strong_defence,0,6,13,hegemony-1,hegemony,1
strong_defence,0,6,14,hegemony-1,hegemony,1
strong_defence,0,6,15,hegemony-1,hegemony,1
strong_defence,0,7,0,retaliation-1,retaliation,1
strong_defence,0,7,1,retaliation-1,retaliation,1
strong_defence,0,7,2,retaliation-1,retaliation,1
strong_defence,0,7,3,retaliation-1,retaliation,1
strong_defence,0,7,4,switzerland-1,switzerland,1
strong_defence,0,7,5,retaliation-1,retaliation,1
strong_defence,0,7,6,switzerland-1,switzerland,1
strong_defence,0,7,7,retaliation-1,retaliation,1
strong_defence,0,7,8,retaliation-1,retaliation,1
strong_defence,0,7,9,retaliation-1,retaliation,1
strong_defence,0,7,10,retaliation-1,retaliation,1
strong_defence,0,7,11,retaliation-1,retaliation,1
strong_defence,0,7,12,hegemony-1,hegemony,1
strong_defence,0,7,13,hegemony-1,hegemony,1
strong_defence,0,7,14,hegemony-1,hegemony,1
strong_defence,0,7,15,hegemony-1,hegemony,1
strong_defence,0,8,0,retaliation-1,retaliation,1
strong_defence,0,8,1,retaliation-1,retaliation,1
strong_defence,0,8,2,retaliation-1,retaliation,1
strong_defence,0,8,3,retaliation-1,retaliation,1
strong_defence,0,8,4,retaliation-1,retaliation,1
strong_defence,0,8,5,retaliation-1,retaliation,1
strong_defence,0,8,6,retaliation-1,retaliation,1
strong_defence,0,8,7,retaliation-1,retaliation,1
strong_defence,0,8,8,retaliation-1,retaliation,1
strong_defence,0,8,9,retaliation-1,retaliation,1
strong_defence,0,8,10,retaliation-1,retaliation,1
strong_defence,0,8,11,hegemony-1,hegemony,1
strong_defence,0,8,12,hegemony-1,hegemony,1
strong_defence,0,8,13,hegemony-1,hegemony,1
strong_defence,0,8,14,hegemony-1,hegemony,1
strong_defence,0,8,15,hegemony-1,hegemony,1
strong_defence,0,9,0,retaliation-1,retaliation,1
strong_defence,0,9,1,retaliation-1,retaliation,1
strong_defence,0,9,2,retaliation-1,retaliation,1
strong_defence,0,9,3,retaliation-1,retaliation,1
strong_defence,0,9,4,retaliation-1,retaliation,1
strong_defence,0,9,5,retaliation-1,retaliation,1
strong_defence,0,9,6,retaliation-1,retaliation,1
strong_defence,0,9,7,retaliation-1,retaliation,1
strong_defence,0,9,8,retaliation-1,retaliation,1
strong_defence,0,9,9,retaliation-1,retaliation,1
strong_defence,0,9,10,retaliation-1,retaliation,1
strong_defence,0,9,11,hegemony-1,hegemony,1
strong_defence,0,9,12,hegemony-1,hegemony,1
strong_defence,0,9,13,hegemony-1,hegemony,1
strong_defence,0,9,14,hegemony-1,hegemony,1
strong_defence,0,9,15,hegemony-1,hegemony,1
strong_defence,0,10,0,retaliation-1,retaliation,1
strong_defence,0,10,1,retaliation-1,retaliation,1
strong_defence,0,10,2,retaliation-1,retaliation,1
strong_defence,0,10,3,retaliation-1,retaliation,1
strong_defence,0,10,4,retaliation-1,retaliation,1
strong_defence,0,10,5,retaliation-1,retaliation,1
strong_defence,0,10,6,retaliation-1,retaliation,1
strong_defence,0,10,7,retaliation-1,retaliation,1
strong_defence,0,10,8,retaliation-1,retaliation,1
strong_defence,0,10,9,retaliation-1,retaliation,1
strong_defence,0,10,10,hegemony-1,hegemony,1
strong_defence,0,10,11,hegemony-1,hegemony,1
strong_defence,0,10,12,hegemony-1,hegemony,1
strong_defence,0,10,13,hegemony-1,hegemony,1
strong_defence,0,10,14,hegemony-1,hegemony,1
strong_defence,0,10,15,hegemony-1,hegemony,1
strong_defence,0,11,0,retaliation-1,retaliation,1
strong_defence,0,11,1,retaliation-1,retaliation,1
strong_defence,0,11,2,retaliation-1,retaliation,1
strong_defence,0,11,3,retaliation-1,retaliation,1
strong_defence,0,11,4,retaliation-1,retaliation,1
strong_defence,0,11,5,retaliation-1,retaliation,1
strong_defence,0,11,6,retaliation-1,retaliation,1
strong_defence,0,11,7,retaliation-1,retaliation,1
strong_defence,0,11,8,retaliation-1,retaliation,1
strong_defence,0,11,9,retaliation-1,retaliation,1
strong_defence,0,11,10,hegemony-1,hegemony,1
strong_defence,0,11,11,hegemony-1,hegemony,1
strong_defence,0,11,12,hegemony-1,hegemony,1
strong_defence,0,11,13,hegemony-1,hegemony,1
strong_defence,0,11,14,hegemony-1,hegemony,1
strong_defence,0,11,15,hegemony-1,hegemony,1
strong_defence,0,12,0,retaliation-1,retaliation,1
strong_defence,0,12,1,retaliation-1,retaliation,1
strong_defence,0,12,2,retaliation-1,retaliation,1
strong_defence,0,12,3,retaliation-1,retaliation,1
strong_defence,0,12,4,retaliation-1,retaliation,1
strong_defence,0,12,5,retaliation-1,retaliation,1
strong_defence,0,12,6,retaliation-1,retaliation,1
